gameid	context	NormedTypicality	UtteranceType	Color	ColorAndType	Type	ColorMentioned	ItemMentioned	Other	Item	TargetColor	Target	Dist1	Dist2	UttforBDA
3602-8	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	red_pepper	black_avocado	black_pepper
3602-8	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	orange_pepper	orange_carrot	banana
3602-8	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	blue_banana	orange_pear	tomato
3602-8	overinformative	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	blue_banana	black_avocado	tomato
3602-8	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	black_pepper	green_avocado	orange_pepper
3602-8	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	green_apple	brown_carrot	banana
3602-8	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	purple_carrot	orange_pear	yellow_pear
3602-8	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	red_apple	orange_carrot	purple_carrot
8013-4	informative-cc	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	orange_carrot	green_pear	orange_pear
8013-4	overinformative	0.738	OTHER	0	0	0	FALSE	TRUE	TRUE	tomato	green	green_tomato	brown_carrot	black_pepper	other
8013-4	informative-cc	0.962	OTHER	0	0	0	TRUE	TRUE	TRUE	tomato	red	red_tomato	purple_carrot	purple_tomato	other
8013-4	informative	0.637	OTHER	0	0	0	FALSE	TRUE	TRUE	pepper	black	black_pepper	green_avocado	orange_pepper	other
8013-4	informative	0.961	OTHER	0	0	0	TRUE	TRUE	TRUE	apple	green	green_apple	purple_tomato	blue_apple	other
8013-4	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	yellow_banana	brown_carrot	brown_banana
8013-4	overinformative-cc	0.696	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	red	red_avocado	red_apple	green_pear	other
8013-4	informative	0.657	OTHER	0	0	0	TRUE	TRUE	TRUE	banana	brown	brown_banana	black_pepper	yellow_banana	other
8013-4	informative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	purple_tomato	red_pepper
8013-4	informative	0.686	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	orange	orange_pear	blue_banana	yellow_pear	other
8013-4	overinformative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	black_avocado	green_avocado	orange_carrot
8013-4	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_tomato	orange_carrot	red_tomato
8013-4	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	brown_banana	yellow_banana
8013-4	informative	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	brown_banana	orange_pepper	yellow_banana
8013-4	informative	0.812	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	black	black_avocado	red_avocado	yellow_pear	other
8013-4	informative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	brown_banana	orange_carrot	blue_banana
8013-4	overinformative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	orange_pear	yellow_pear	blue_apple
8013-4	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	green_tomato	purple_tomato
8013-4	overinformative-cc	0.462	OTHER	0	0	0	TRUE	TRUE	TRUE	apple	blue	blue_apple	black_avocado	blue_banana	other
8013-4	informative	0.924	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	yellow	yellow_pear	red_tomato	green_pear	other
8013-4	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	black_pepper	red_pepper
8013-4	informative	0.841	OTHER	0	0	0	TRUE	TRUE	TRUE	pepper	orange	orange_pepper	purple_tomato	black_pepper	other
8013-4	overinformative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	orange_carrot	brown_banana	red_apple
8013-4	overinformative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	brown_banana	yellow_banana	yellow_pear
8013-4	overinformative	0.953	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	green	green_pear	black_pepper	blue_banana	other
8013-4	overinformative	0.961	OTHER	0	0	0	FALSE	TRUE	TRUE	apple	green	green_apple	brown_carrot	orange_carrot	other
8013-4	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	red_avocado	black_avocado
8013-4	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	purple_carrot	black_avocado	orange_carrot
8013-4	overinformative-cc	0.503	OTHER	0	0	0	TRUE	TRUE	TRUE	carrot	purple	purple_carrot	purple_tomato	blue_banana	other
8013-4	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
8013-4	overinformative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	green_avocado	green_avocado	orange_pepper
8013-4	overinformative	0.565	OTHER	0	0	0	TRUE	TRUE	TRUE	carrot	brown	brown_carrot	yellow_banana	blue_apple	other
8013-4	overinformative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	red_tomato	green_avocado
8013-4	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	red_pepper	black_pepper
8013-4	overinformative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	orange_pear	brown_carrot
8013-4	overinformative	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	blue_apple	purple_tomato	green_avocado
8013-4	informative	0.953	OTHER	0	0	0	TRUE	TRUE	TRUE	apple	red	red_apple	green_apple	yellow_banana	other
8013-4	overinformative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	blue_banana	green_pear	purple_tomato
8013-4	overinformative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	black_pepper	blue_banana
8013-4	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	red_avocado	orange_carrot	purple_carrot
8013-4	informative	0.696	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	red	red_avocado	green_avocado	orange_pepper	other
8013-4	informative	0.953	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	green	green_pear	yellow_pear	yellow_banana	other
3829-3	informative	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	red_tomato	yellow_banana	brown_banana
3829-3	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	green_tomato	red_tomato	black_pepper
3829-3	overinformative-cc	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	red_apple	black_pepper	red_avocado
3829-3	informative	0.962	OTHER	0	0	0	FALSE	TRUE	TRUE	tomato	red	red_tomato	orange_pepper	purple_tomato	other
3829-3	overinformative	0.962	OTHER	0	0	0	FALSE	TRUE	TRUE	tomato	red	red_tomato	green_pear	brown_banana	other
3829-3	informative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	red_tomato	green_tomato
3829-3	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	yellow_pear	red_pepper	green_pear
3829-3	informative-cc	0.976	OTHER	0	0	0	FALSE	TRUE	TRUE	carrot	orange	orange_carrot	orange_pepper	purple_carrot	other
3829-3	overinformative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	brown_carrot	green_apple	brown_banana
3829-3	overinformative	0.953	OTHER	0	0	0	FALSE	TRUE	TRUE	apple	red	red_apple	orange_pepper	blue_banana	other
3829-3	overinformative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	purple_tomato	black_avocado
3829-3	overinformative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	orange_pepper	red_tomato	green_tomato
3829-3	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	red_pepper	black_pepper
3829-3	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_tomato	green_apple	red_apple
3829-3	informative-cc	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	green_tomato	green_pear	purple_tomato
3829-3	informative-cc	0.979	OTHER	0	0	0	FALSE	TRUE	TRUE	banana	yellow	yellow_banana	blue_banana	yellow_pear	other
3829-3	informative	0.412	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	purple	purple_tomato	black_pepper	red_tomato	purple_tomato
3829-3	overinformative	0.979	OTHER	0	0	0	FALSE	TRUE	TRUE	banana	yellow	yellow_banana	red_pepper	purple_carrot	other
3829-3	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	brown_carrot	red_tomato	pear
3829-3	informative	0.686	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	orange	orange_pear	green_pear	red_avocado	orange_pear
3829-3	informative	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	green_apple	yellow_banana	blue_banana
3829-3	informative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_apple	blue_banana	blue_apple
3829-3	overinformative	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	blue_banana	brown_banana	avocado
3829-3	informative-cc	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	brown_banana	brown_carrot
3829-3	overinformative	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	purple_carrot	yellow_banana	red_pepper
3829-3	overinformative-cc	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	green_apple	orange_pepper	orange_carrot
3829-3	overinformative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	yellow_pear	orange_pear	red_pepper
3829-3	overinformative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	green_pear	brown_banana	orange_pepper
3829-3	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	orange_pear	brown_carrot
3829-3	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	yellow_banana	orange_pepper
3829-3	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	black_avocado	green_avocado
3829-3	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	blue_apple	green_apple
3829-3	informative-cc	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	yellow_banana	green_pear	yellow_pear
3829-3	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	yellow_banana	blue_banana
3829-3	informative-cc	0.686	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	orange	orange_pear	yellow_pear	orange_carrot	other
3829-3	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	red_avocado	blue_banana	black_avocado
3829-3	overinformative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	green	green_pear	black_avocado	red_apple	green_pear
3829-3	informative	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	red_pepper	green_apple	blue_apple
3829-3	overinformative	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	blue_banana	brown_carrot	green_apple
3829-3	informative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	brown_carrot	black_avocado	red_avocado
3829-3	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	brown_carrot	green_avocado	purple_carrot
5368-9	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	brown_banana	blue_banana
5368-9	informative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	blue_banana	green_apple	blue_apple
5368-9	overinformative	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	green_pear	orange_carrot	black_pepper
5368-9	informative-cc	0.966	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	red_avocado	green_avocado
5368-9	informative	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_tomato	brown_banana	red_tomato
5368-9	informative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pepper	orange_pear	red_pepper
5368-9	overinformative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	brown_carrot	orange_carrot	red_avocado
5368-9	overinformative-cc	0.934	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	red	red_pepper	orange_pear	blue_apple	red_pepper
5368-9	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	red_avocado	green_apple	pear
5368-9	overinformative-cc	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	brown_banana	red_tomato	apple
5368-9	informative	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	green_apple	orange_carrot	red_apple
5368-9	overinformative-cc	0.738	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	green	green_tomato	brown_banana	red_tomato	green_tomato
5368-9	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	pear	green	green_pear	brown_banana	purple_carrot	pear
5368-9	informative	0.696	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	red	red_avocado	orange_pepper	green_avocado	red_avocado
5368-9	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	purple_carrot	green_tomato	red_tomato
5368-9	overinformative	0.924	type	0	0	1	FALSE	TRUE	FALSE	pear	yellow	yellow_pear	green_tomato	purple_carrot	pear
5368-9	overinformative	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	purple_tomato	black_pepper	apple
5368-9	overinformative-cc	0.503	type	0	0	1	FALSE	TRUE	FALSE	carrot	purple	purple_carrot	green_pear	purple_tomato	carrot
5368-9	informative	0.565	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	brown	brown_carrot	purple_carrot	green_tomato	brown_carrot
5368-9	informative	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	orange_pear	red_avocado	black_avocado
5368-9	overinformative-cc	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	brown_carrot	green_pear	tomato
5368-9	overinformative-cc	0.961	type	0	0	1	FALSE	TRUE	FALSE	apple	green	green_apple	green_tomato	orange_carrot	apple
5368-9	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	orange_carrot	black_avocado	banana
5368-9	informative-cc	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	black_pepper	green_avocado	orange_pepper
5368-9	overinformative	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	black_pepper	purple_tomato	carrot
5368-9	informative	0.503	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	purple	purple_carrot	orange_carrot	black_avocado	purple_carrot
5368-9	informative	0.841	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	orange	orange_pepper	red_pepper	green_tomato	orange_pepper
5368-9	overinformative-cc	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	green_pear	brown_carrot	banana
5368-9	informative-cc	0.637	color_and_type	0	1	0	TRUE	TRUE	FALSE	pepper	black	black_pepper	black_avocado	orange_pepper	black_pepper
5368-9	overinformative	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	green_avocado	red_pepper	tomato
5368-9	informative	0.924	color_and_type	0	1	0	TRUE	TRUE	FALSE	pear	yellow	yellow_pear	red_apple	orange_pear	yellow_pear
5368-9	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	blue_banana	yellow_banana
5368-9	overinformative	0.462	type	0	0	1	FALSE	TRUE	FALSE	apple	blue	blue_apple	purple_tomato	red_avocado	apple
5368-9	overinformative-cc	0.976	type	0	0	1	FALSE	TRUE	FALSE	carrot	orange	orange_carrot	orange_pepper	purple_tomato	carrot
5368-9	overinformative	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	red_apple	yellow_banana	pear
5368-9	overinformative-cc	0.966	type	0	0	1	FALSE	TRUE	FALSE	avocado	green	green_avocado	green_pepper	red_apple	avocado
5368-9	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	brown_carrot	black_pepper	orange_carrot
5368-9	overinformative-cc	0.419	type	0	0	1	FALSE	TRUE	FALSE	banana	blue	blue_banana	red_avocado	blue_apple	banana
5368-9	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	green_apple	purple_carrot	banana
5368-9	overinformative	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	yellow_pear	orange_carrot	tomato
5368-9	overinformative-cc	0.686	type	0	0	1	FALSE	TRUE	FALSE	pear	orange	orange_pear	purple_carrot	orange_carrot	pear
5368-9	informative-cc	0.812	color_and_type	0	1	0	TRUE	TRUE	FALSE	avocado	black	black_avocado	black_pepper	green_avocado	black_avocado
5207-6	informative-cc	0.924	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	yellow	yellow_pear	yellow_banana	orange_pear	other
5207-6	informative	0.966	OTHER	0	0	0	TRUE	TRUE	TRUE	avocado	green	green_avocado	red_avocado	orange_carrot	other
5207-6	informative	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	purple_carrot	green_avocado	black
5207-6	overinformative-cc	0.637	color	1	0	0	TRUE	FALSE	FALSE	pepper	black	black_pepper	black_avocado	purple_carrot	black
5207-6	overinformative	0.565	color	1	0	0	TRUE	FALSE	FALSE	carrot	brown	brown_carrot	black_pepper	red_apple	brown
5207-6	informative-cc	0.961	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	green	green_apple	green_tomato	blue_apple	green_apple
5207-6	informative-cc	0.812	color	1	0	0	TRUE	FALSE	FALSE	avocado	black	black_avocado	green_avocado	black_pepper	black
5207-6	overinformative-cc	0.462	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	blue	blue_apple	blue_banana	brown_banana	blue_apple
5207-6	informative-cc	0.953	color_and_type	0	1	0	TRUE	TRUE	FALSE	apple	red	red_apple	red_tomato	blue_apple	red_apple
5207-6	overinformative	0.961	color	1	0	0	TRUE	FALSE	FALSE	apple	green	green_apple	red_pepper	black_avocado	green
5207-6	informative-cc	0.966	color	1	0	0	TRUE	FALSE	FALSE	avocado	green	green_avocado	green_pepper	red_avocado	green
5207-6	informative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	green_tomato	purple_carrot	orange_carrot
5207-6	informative	0.841	color	1	0	0	TRUE	FALSE	FALSE	pepper	orange	orange_pepper	black_pepper	yellow_banana	orange
5207-6	informative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	black_avocado	brown_carrot	purple
5207-6	overinformative	0.976	color_and_type	0	1	0	TRUE	TRUE	FALSE	carrot	orange	orange_carrot	green_avocado	black_pepper	orange_carrot
5207-6	overinformative-cc	0.841	color	1	0	0	TRUE	FALSE	FALSE	pepper	orange	orange_pepper	black_avocado	green_avocado	orange
5207-6	overinformative	0.637	color	1	0	0	TRUE	FALSE	FALSE	pepper	black	black_pepper	orange_carrot	red_tomato	black
5207-6	overinformative	0.979	type	0	0	1	FALSE	TRUE	FALSE	banana	yellow	yellow_banana	red_apple	purple_carrot	banana
5207-6	informative-cc	0.657	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	brown	brown_banana	yellow_banana	brown_carrot	brown_banana
5207-6	overinformative	0.503	color	1	0	0	TRUE	FALSE	FALSE	carrot	purple	purple_carrot	yellow_banana	yellow_pear	purple
5207-6	overinformative	0.419	color	1	0	0	TRUE	FALSE	FALSE	banana	blue	blue_banana	yellow_pear	black_avocado	blue
5207-6	informative-cc	0.686	OTHER	0	0	0	TRUE	TRUE	TRUE	pear	orange	orange_pear	orange_carrot	green_pear	other
5207-6	informative-cc	0.953	color	1	0	0	TRUE	FALSE	FALSE	pear	green	green_pear	green_apple	orange_pear	green
5207-6	overinformative-cc	0.565	type	0	0	1	FALSE	TRUE	FALSE	carrot	brown	brown_carrot	brown_banana	orange_pear	carrot
5207-6	overinformative	0.953	type	0	0	1	FALSE	TRUE	FALSE	apple	red	red_apple	black_avocado	green_pear	apple
5207-6	informative-cc	0.962	color_and_type	0	1	0	TRUE	TRUE	FALSE	tomato	red	red_tomato	green_tomato	purple_carrot	red_tomato
5207-6	informative	0.686	color	1	0	0	TRUE	FALSE	FALSE	pear	orange	orange_pear	green_tomato	green_pear	orange
5207-6	overinformative	0.934	color	1	0	0	TRUE	FALSE	FALSE	pepper	red	red_pepper	black_avocado	blue_banana	red
5207-6	overinformative	0.657	type	0	0	1	FALSE	TRUE	FALSE	banana	brown	brown_banana	purple_tomato	green_apple	banana
5207-6	informative-cc	0.979	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	yellow	yellow_banana	yellow_pear	brown_banana	yellow_banana
5207-6	informative	0.924	color	1	0	0	TRUE	FALSE	FALSE	pear	yellow	yellow_pear	orange_pear	purple_tomato	yellow
5207-6	overinformative-cc	0.738	type	0	0	1	FALSE	TRUE	FALSE	tomato	green	green_tomato	red_tomato	brown_carrot	tomato
5207-6	overinformative-cc	0.962	type	0	0	1	FALSE	TRUE	FALSE	tomato	red	red_tomato	purple_carrot	black_avocado	tomato
5207-6	informative-cc	0.419	color_and_type	0	1	0	TRUE	TRUE	FALSE	banana	blue	blue_banana	blue_apple	yellow_banana	blue_banana
5207-6	informative	0.738	color	1	0	0	TRUE	FALSE	FALSE	tomato	green	green_tomato	brown_carrot	purple_tomato	green
5207-6	overinformative	0.953	color	1	0	0	TRUE	FALSE	FALSE	pear	green	green_pear	orange_carrot	black_avocado	green
5207-6	overinformative	0.412	color	1	0	0	TRUE	FALSE	FALSE	tomato	purple	purple_tomato	orange_pepper	yellow_pear	purple
5207-6	overinformative-cc	0.412	type	0	0	1	FALSE	TRUE	FALSE	tomato	purple	purple_tomato	green_pear	orange_pear	tomato
8628-9	overinformative-cc	0.962	OTHER	0	0	0	FALSE	FALSE	TRUE	tomato	red	red_tomato	purple_carrot	orange_pepper	other
