gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	sub	basic	super	oneMentioned	theMentioned
3676-c	1455302302952	53	subSuperTrial	basic33	tulip	target	4	3	flower	plant	bed	distractor	2	4	NA	furniture	dress	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455302297927	rose	False	False	False	tulip	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
3676-c	1455302308621	54	subSuperTrial	basic12	eagle	target	4	4	bird	animal	sheep	distractor	3	3	NA	animal	sparrow	distractor	2	2	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455302306308	eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
3676-c	1455302348846	60	subSuperTrial	basic22	blackBear	target	3	2	bear	animal	rabbit	distractor	2	4	NA	animal	iguana	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455302345146	bear	False	False	False	blackBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
3676-c	1455302383097	63	subSuperTrial	basic12	bedsideTable	target	2	3	table	furniture	lamp	distractor	4	2	NA	furniture	sideTable	distractor	3	4	table	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	drawers		1455302381093	drawers	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
3676-c	1455302409984	66	subSuperTrial	basic12	daisy	target	3	4	flower	plant	lily	distractor	2	3	flower	plant	ivy	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dandelion		1455302404495	dandelion	False	False	False	daisy	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
3676-c	1455302419748	68	subSuperTrial	basic33	poloShirt	target	3	3	shirt	clothing	ivy	distractor	2	2	NA	plant	cow	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455302418293	shirt	False	False	False	poloShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
3676-c	1455302424516	69	subSuperTrial	basic22	pigeon	target	4	2	bird	animal	bison	distractor	2	3	NA	animal	sheep	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455302422956	bird	False	False	False	pigeon	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
3676-c	1455302431478	70	subSuperTrial	basic22	dressShirt	target	4	2	shirt	clothing	bathrobe	distractor	2	4	NA	clothing	socks	distractor	3	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455302428072	shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
3676-c	1455302440179	71	subSuperTrial	basic23	mnMs	target	2	3	candy	snack	popcorn	distractor	3	4	NA	snack	motorcycle	distractor	4	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	m&m		1455302438356	m&m	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303050631	1	subSuperTrial	basic12	rose	target	2	4	flower	plant	lily	distractor	3	2	flower	plant	grasses	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	The target for this round is the rose.		1455303045849	The target for this round is the rose.	False	False	False	rose	NA	NA	TRUE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303085781	4	subSuperTrial	basic23	catfish	target	2	2	fish	animal	iguana	distractor	3	3	NA	animal	grasses	distractor	4	4	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the fish		1455303082288	click on the fish	False	False	False	catfish	NA	NA	FALSE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303124042	7	subSuperTrial	basic12	minivan	target	3	3	car	vehicle	sedan	distractor	4	2	car	vehicle	firetruck	distractor	2	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the silver mini van		1455303121023	click on the silver mini van	False	False	False	minivan	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303155022	9	subSuperTrial	basic23	bedsideTable	target	4	2	table	furniture	lamp	distractor	3	3	NA	furniture	gloves	distractor	2	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the chest of drawers		1455303152648	click on the chest of drawers	False	False	False	bedsideTable	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303209516	12	subSuperTrial	basic23	daisy	target	2	4	flower	plant	rosemary	distractor	3	3	NA	plant	horse	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the flower		1455303201354	click on the flower	False	False	False	daisy	NA	NA	FALSE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303221966	13	subSuperTrial	basic23	convertible	target	2	4	car	vehicle	bathrobe	distractor	4	3	NA	clothing	motorcycle	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the convertible car		1455303219309	click on the convertible car	False	False	True	convertible	NA	NA	TRUE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303238646	14	subSuperTrial	basic22	dalmatian	target	2	3	dog	animal	lion	distractor	4	2	NA	animal	sheep	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the dalmatian dog		1455303235985	click on the dalmatian dog	False	False	True	dalmatian	NA	NA	TRUE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303271481	16	subSuperTrial	basic23	gummyBears	target	4	4	candy	snack	popcorn	distractor	3	3	NA	snack	cow	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the gummy bears		1455303265303	click on the gummy bears	False	False	False	gummyBears	NA	NA	FALSE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303281164	17	subSuperTrial	basic12	eagle	target	4	4	bird	animal	sparrow	distractor	3	3	bird	animal	rhino	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the eagle		1455303277655	click on the eagle	False	False	True	eagle	NA	NA	TRUE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303297917	18	subSuperTrial	basic12	husky	target	2	3	dog	animal	greyhound	distractor	4	4	dog	animal	horse	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the husky dog		1455303294695	click on the husky dog	False	False	True	husky	NA	NA	TRUE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303309932	19	subSuperTrial	basic23	picnicTable	target	3	4	table	furniture	bed	distractor	2	3	NA	furniture	horse	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the picnic table		1455303306990	click on the picnic table	False	False	False	picnicTable	NA	NA	TRUE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303329379	21	subSuperTrial	basic23	pigeon	target	3	2	bird	animal	wardrobe	distractor	4	3	NA	furniture	hamster	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the pigeon		1455303327234	click on the pigeon	False	False	True	pigeon	NA	NA	TRUE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303351839	23	subSuperTrial	basic22	sportsCar	target	2	3	car	vehicle	train	distractor	4	2	NA	vehicle	ambulance	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	click on the silver sports car		1455303349171	click on the silver sports car	False	False	False	sportsCar	NA	NA	TRUE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303381872	25	subSuperTrial	basic33	dressShirt	target	2	4	shirt	clothing	bookcase	distractor	3	2	NA	furniture	sheep	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	click on the shirt	save yourself time and drop the click on	1455303367896___1455303378361	click on the shirt	False	False	False	dressShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	TRUE
0422-5	1455303430959	31	subSuperTrial	basic22	polarBear	target	3	3	bear	animal	horse	distractor	4	4	NA	animal	lion	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar bear		1455303429589	polar bear	False	False	False	polarBear	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303468181	36	subSuperTrial	basic22	poloShirt	target	3	3	shirt	clothing	bathrobe	distractor	4	4	NA	clothing	gloves	distractor	2	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polo shirt		1455303465736	polo shirt	False	False	False	poloShirt	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303475189	37	subSuperTrial	basic33	hummingBird	target	3	4	bird	animal	chips	distractor	4	2	NA	snack	ambulance	distractor	2	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	humming bird		1455303473378	humming bird	False	False	False	hummingBird	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303481330	38	subSuperTrial	basic23	sunflower	target	4	3	flower	plant	grasses	distractor	2	4	NA	plant	squirrel	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455303479864	flower	False	False	False	sunflower	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303523976	42	subSuperTrial	basic22	goldFish	target	3	4	fish	animal	snake	distractor	2	3	NA	animal	sheep	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455303521863	fish	False	False	False	goldFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303531553	43	subSuperTrial	basic33	hawaiiShirt	target	3	3	shirt	clothing	train	distractor	4	2	NA	vehicle	lamp	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455303529921	shirt	False	False	False	hawaiiShirt	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303551980	46	subSuperTrial	basic33	skittles	target	4	2	candy	snack	bathrobe	distractor	2	3	NA	clothing	wardrobe	distractor	3	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455303550201	skittles	False	False	True	skittles	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303575144	49	subSuperTrial	basic12	tShirt	target	2	2	shirt	clothing	campShirt	distractor	4	4	shirt	clothing	gloves	distractor	3	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	t-shirt		1455303572615	t-shirt	False	False	False	tShirt	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303581489	50	subSuperTrial	basic33	pandaBear	target	2	4	bear	animal	socks	distractor	4	3	NA	clothing	grasses	distractor	3	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455303579852	panda	False	False	False	pandaBear	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303604865	53	subSuperTrial	basic12	mnMs	target	4	2	candy	snack	cookies	distractor	3	4	NA	snack	candyCorn	distractor	2	3	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	m&ms		1455303602469	m&ms	False	False	False	mnMs	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303613021	54	subSuperTrial	basic12	suv	target	4	3	car	vehicle	ambulance	distractor	2	2	NA	vehicle	sedan	distractor	3	4	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	SUV		1455303609505	SUV	False	False	True	suv	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303627725	56	subSuperTrial	basic22	parrot	target	4	3	bird	animal	snake	distractor	2	2	NA	animal	pig	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	parrot		1455303626028	parrot	False	False	True	parrot	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303638173	57	subSuperTrial	basic22	tulip	target	3	2	flower	plant	grasses	distractor	2	3	NA	plant	rosemary	distractor	4	4	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455303634527	flower	False	False	False	tulip	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303645634	58	subSuperTrial	basic33	jellyBeans	target	2	4	candy	snack	rosemary	distractor	4	2	NA	plant	lobster	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jelly beans		1455303643405	jelly beans	False	False	False	jellyBeans	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
0422-5	1455303663755	61	subSuperTrial	basic33	germanShepherd	target	4	2	dog	animal	firetruck	distractor	3	4	NA	vehicle	lamp	distractor	2	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455303661982	dog	False	False	False	germanShepherd	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303681545	63	subSuperTrial	basic12	blackBear	target	3	4	bear	animal	snake	distractor	4	2	NA	animal	koalaBear	distractor	2	3	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black bear		1455303679600	black bear	False	False	False	blackBear	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303693961	64	subSuperTrial	basic23	grizzlyBear	target	2	2	bear	animal	bookcase	distractor	3	4	NA	furniture	elephant	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	1	1	bear	so much FUN!	1455303685937___1455303691153	bear	False	False	False	grizzlyBear	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303701400	65	subSuperTrial	basic33	coffeeTable	target	3	3	table	furniture	ivy	distractor	4	4	NA	plant	horse	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	haha for sure___bench		1455303695670___1455303699205	haha for sure	False	False	False	coffeeTable	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE
0422-5	1455303714390	67	subSuperTrial	basic22	clownFish	target	2	3	fish	animal	lobster	distractor	4	4	NA	animal	lion	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455303711506	fish	False	False	False	clownFish	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303720623	68	subSuperTrial	basic22	diningTable	target	4	4	table	furniture	wardrobe	distractor	3	2	NA	furniture	bed	distractor	2	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455303719139	table	False	False	False	diningTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303729405	69	subSuperTrial	basic12	swordFish	target	3	2	fish	animal	bison	distractor	4	3	NA	animal	discusFish	distractor	2	4	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	swordfish		1455303727390	swordfish	False	False	False	swordFish	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE
0422-5	1455303735740	70	subSuperTrial	basic33	pug	target	3	2	dog	animal	wardrobe	distractor	2	4	NA	furniture	train	distractor	4	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455303733417	dog	False	False	False	pug	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
6588-d	1455302330197	4	subSuperTrial	basic33	minivan	target	3	4	car	vehicle	crocodile	distractor	4	3	NA	animal	rosemary	distractor	2	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455302327329	car	False	False	False	minivan	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
6588-d	1455302339070	5	subSuperTrial	basic33	tulip	target	4	3	flower	plant	gloves	distractor	2	2	NA	clothing	firetruck	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455302337559	rose	False	False	False	tulip	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE
6588-d	1455302357269	7	subSuperTrial	basic33	germanShepherd	target	2	4	dog	animal	bookcase	distractor	4	2	NA	furniture	rosemary	distractor	3	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455302355587	dog	False	False	False	germanShepherd	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
6588-d	1455302381164	9	subSuperTrial	basic22	mnMs	target	4	2	candy	snack	popcorn	distractor	2	4	NA	snack	cookies	distractor	3	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	M&M's		1455302379800	M&M's	False	False	False	mnMs	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
6588-d	1455302415695	12	subSuperTrial	basic12	daisy	target	3	3	flower	plant	lily	distractor	2	4	flower	plant	rosemary	distractor	4	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dandelion		1455302413709	dandelion	False	False	False	daisy	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
6588-d	1455302439397	14	subSuperTrial	basic33	coffeeTable	target	3	3	table	furniture	popcorn	distractor	2	2	NA	snack	rhino	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wood table		1455302436842	wood table	False	False	False	coffeeTable	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE
6588-d	1455302451582	15	subSuperTrial	basic33	dalmatian	target	4	3	dog	animal	wardrobe	distractor	2	4	NA	furniture	bathrobe	distractor	3	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Dalmation		1455302450214	Dalmation	False	False	False	dalmatian	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
